FINAL_FOLDER_NAME,TESTSET_NAME,TESTSET_ID,TEST_INSTANCE_UNIQUE_ID,TEST_NAME,RESPONSIBLE_TESTER,TESTINSTANCE_STATUS,RUN_ID,EXECUTION_DATE,RUN_STATUS,DEFECT_ID,AR_NUMBER,DEFECT_BY,DEFECT_STATUS,LINKED_AR_STATUS,LINKED_AR_STATUS_DETAILS,LASTRUN_FLAG,TAGS
I164_I39_I167,stage_2_Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,5984,33092,Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,yanb,Failed,424506,2019/1/10 0:00,Running,,,,,,,0,C234_C235_C858
I58,Stage_2_Variable Operations of Block Volumes_Basic_IO,6016,33037,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,320360,2018/9/10 0:00,Passed,,,,,,,0,C160_C166_C857
I41,Stage_2_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6027,33076,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Failed,462682,2019/2/25 0:00,Passed,,,,,,,0,C158
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,403202,2018/12/10 0:00,Passed,,,,,,,0,C618
I180,Stage_2_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5972,33063,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,465599,2019/2/28 0:00,Running,,,,,,,0,C313
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,469030,2019/3/7 0:00,Passed,,,,,,,0,C579
I54,Stage_1_Reprotection after Planed Failover,6206,33324,Reprotection after Planed Failover,liw27,Running,300621,2018/8/13 0:00,Failed,,,,,,,0,C1072
I180,Stage_1_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5756,33065,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,465408,2019/2/28 0:00,Running,,,,,,,0,C313
I41,Stage_1_Create_List_Delete Volums on HCI based Cluster,6020,33044,Create_List_Delete Volums on HCI based Cluster,chenn8,Failed,302331,2018/8/15 0:00,Failed,,,,,,,0,C176_C172
I164_I39_I167,stage_1_VM Deploy_Delete With Dedupe_compress IO,5999,33137,VM Deploy_Delete With Dedupe_Compress IO,chene10,Failed,386208,2018/11/19 0:00,Running,,,,,,,0,C234_C235_C900
I53,Stage_1_Snapshot Scheduler,5764,33358,Snapshot scheduler,jguo,Passed,432014,2019/1/22 0:00,Passed,,,,,,,0,C618
I53,Stage_1_App_Group_Volume_Snapscheduler,8081,45501,App_Group_Volume_Snapschedule,jguo,Passed,451585,2019/2/12 0:00,Passed,,,,,,,0,C618
I180,Stage_1_Storage vMotion between Virtual Datastores (same Appliance),5989,33113,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,458130,2019/2/19 0:00,Passed,,,,,,,0,C313
I171,stage_2_Verify_KPI_metrics_on_SAN,8037,45337,Verify_KPI_metrics_on_SAN,chene10,N/A,465248,2019/2/28 0:00,N/A,,,,,,,1,
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,392789,2018/11/28 0:00,Running,,,,,,,0,C1060
I180,Stage_2_Create Clone of a Virtual Machine from a snapshot VM,5985,33101,Create Clone of a Virtual Machine from a snapshot VM,lwang3,Failed,426650,2019/1/14 0:00,Passed,,,,,,,0,C313
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,386199,2018/11/19 0:00,Running,,,,,,,0,C234_C974_C1044
I53,Stage_2_Clones from CGs and Volumes_Refresh,6205,33323,Clone from CGs and Volumes Refresh,liw27,Passed,421538,2019/1/7 0:00,Running,,,,,,,0,C594_C623_C628
I180,Stage_2_Storage vMotion between Virtual Datastores (same Appliance),5990,33114,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,465267,2019/2/28 0:00,Running,,,,,,,0,C313
I164_I39_I167,stage_1_Volume Create_Delete Storming with dedupe_compress IO,6102,33152,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,352402,2018/10/16 0:00,Running,,,,,,,0,C234_C235_C900_C974_C1044
I41,Stage_2_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6027,33076,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Failed,377038,2018/11/8 0:00,Running,,,,,,,0,C158
I41,Stage_1_Deploy Vmware VMs on HCI based Cluster,5759,33062,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,326668,2018/9/17 0:00,Failed,,,,,,,0,C129_C133_C265_C841
I41,Stage_1_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6026,33075,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Passed,470388,2019/3/8 0:00,Passed,,,,,,,0,C158
I58,Stage_2_Variable Operations of Block Volumes_Basic_IO,6016,33037,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,312309,2018/8/30 0:00,Passed,,,,,,,0,C160_C166_C857
I164_I39_I167,stage_2_Massive object modifications expand_shrink_during IO running,5995,33125,Massive object modifications expand_shrink_during IO running,yanb,Failed,382670,2018/11/13 0:00,Failed,,,,,,,0,C234_C235_C900
I180,Stage_2_Create Clone of a Virtual Machine from a snapshot VM,5985,33101,Create Clone of a Virtual Machine from a snapshot VM,lwang3,Failed,431825,2019/1/22 0:00,Passed,,,,,,,0,C313
I41,Stage_2_Massive VM operations with heavy IO,6103,33157,Massive VM operations with heavy IO,lwang3,Passed,465938,2019/3/1 0:00,Running,,,,,,,0,C129_C158_C265_C485
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,469645,2019/3/8 0:00,Passed,,,,,,,0,C1015_C623_C622_C628
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,392787,2018/11/28 0:00,Failed,,,,,,,0,C1060
I53,Stage_1_DM lifecycle,6602,35398,DM lifecycle,jguo,Passed,354788,2018/10/18 0:00,Failed,,,,,,,0,C538_C623
I41,Stage_2_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6027,33076,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Failed,458768,2019/2/20 0:00,Passed,,,,,,,0,C158
I53,Stage_2_DM lifecycle,6603,35399,DM lifecycle,jguo,Failed,469061,2019/3/6 0:00,Passed,,,,,,,0,C538_C623
I53,Stage_1_DM lifecycle,6602,35398,DM lifecycle,jguo,Passed,380819,2018/11/10 0:00,Passed,,,,,,,0,C538_C623
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,302292,2018/8/15 0:00,Running,,,,,,,0,C234_C1125
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,472252,2019/3/12 0:00,Running,,,,,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,302336,2018/8/15 0:00,Failed,,,,,,,0,C234_C974_C1044
I41,Stage_2_Create_List_Delete Volums on HCI based Cluster,6021,33047,Create_List_Delete Volums on HCI based Cluster,chenn8,Passed,439394,2019/1/31 0:00,Passed,,,,,,,0,C176_C172
I170,stage_1_Verify_efficiency_capacity_metrics_on_SAN,8028,45309,Verify_efficiency_capacity_metrics_on_SAN,chene10,N/A,399128,2018/12/5 0:00,Failed,,,,,,,0,C933
I41,Stage_1_Create_Delete_Modify VVol Datastores,6036,33131,Create_Delete_Modify VVol Datastores,chenn8,Passed,343947,2018/10/8 0:00,Running,,,,,,,0,C318_C577_C179
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,402006,2018/12/10 0:00,Passed,,,,,,,0,C1060
I58,Stage_1_Variable Operations of Block Volumes_SAN_with_AG,9412,54660,Variable Operations of Block Volumes_SAN_with_AG,tiand3,Passed,399219,2018/12/5 0:00,Running,,,,,,,0,C408
I181,Stage_1_glitch_clone_IO.ini,7989,45444,Glitch_clone_IO,liw27,Running,419312,2019/1/3 0:00,Running,,,,,,,0,C1015_C623_C622_C628
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,400795,2018/12/7 0:00,Passed,,,,,,,0,C618
I194,Stage_3_Uinified_Plus_AG_and_VM_management_with_mixed_tasks_from_CMA_and_vSphere,8087,45510,Uinified_Plus_AG_and_VM_management_with_mixed_tasks_from_CMA_and_vSphere,chenn8,N/A,372365,2018/11/5 0:00,N/A,,,,,,,1,
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,333485,2018/9/26 0:00,Running,,,,,,,0,C1015_C623_C622_C628
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,391704,2018/11/27 0:00,Failed,,,,,,,0,C1060
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,411703,2018/12/20 0:00,Running,,,,,,,0,C579
I53,Stage_2_Snapshots LifeCycle,6305,33357,Snapshots LifeCycle,jguo,Failed,412997,2018/12/22 0:00,Running,,,,,,,0,C538
I41,Stage_1_Deploy Vmware VMs on HCI based Cluster,5759,33062,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,470720,2019/3/9 0:00,Passed,,,,,,,1,C129_C133_C265_C841
I53,Stage_2_Snapshots LifeCycle,6305,33357,Snapshots LifeCycle,jguo,Failed,389426,2018/11/24 0:00,Passed,,,,,,,0,C538
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,334513,2018/9/26 0:00,Passed,,,,,,,0,C235_C858
I58,Stage_2_Variable Operations of Block Volumes_Expand,6017,33039,Variable Operations of Block Volumes_Expand,tiand3,Passed,300559,2018/8/12 0:00,Running,,,,,,,0,C601
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO_with_AG,7996,45495,Variable Operations of Block Volumes_Basic_IO_with_AG,tiand3,Passed,420090,2019/1/5 0:00,Passed,,,,,,,0,C160_C166_C857
I170,stage_1_Verify_efficiency_capacity_metrics_on_SAN,8028,45309,Verify_efficiency_capacity_metrics_on_SAN,chene10,N/A,398486,2018/12/4 0:00,Failed,,,,,,,0,C933
I181,Stage_1_glitch_clone_IO.ini,7989,45444,Glitch_clone_IO,liw27,Running,365404,2018/10/29 0:00,Passed,,,,,,,0,C1015_C623_C622_C628
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,400912,2018/12/7 0:00,Passed,,,,,,,0,C160_C166_C857
I164_I39_I167,stage_2_Replication with small RPO and massive IO,5979,33079,Replication with small RPO and massive workload,yanb,Failed,391697,2018/11/27 0:00,Failed,,,,,,,0,C234_C1125
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,320451,2018/9/11 0:00,Failed,,,,,,,0,C1015_C623_C622_C628
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,432967,2019/1/23 0:00,Running,,,,,,,0,C1060
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,382386,2018/11/12 0:00,Running,,,,,,,0,C579
I41,Stage_1_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6026,33075,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Passed,467232,2019/3/4 0:00,Passed,,,,,,,0,C158
I164_I39_I167,stage_3_Modification and trim on large volume with dedupe_compress IO,5998,33133,Modification and trim on large volume with dedupe_compress IO,yanb,Failed,381155,2018/11/12 0:00,Running,,,,,,,0,C234_C974_C1044
I41,Stage_1_Deploy Vmware VMs on HCI based Cluster,5759,33062,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,336633,2018/9/29 0:00,Running,,,,,,,0,C129_C133_C265_C841
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,296841,2018/8/6 0:00,Running,,,,,,,0,C234_C974_C1044
I164_I39_I167,stage_1_Volume Create_Delete Storming with dedupe_compress IO,6102,33152,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,382480,2018/11/13 0:00,Failed,,,,,,,0,C234_C235_C900_C974_C1044
I58,Stage_1_Variable Operations of Block Volumes_Expand_with_AG,8095,47279,Variable Operations of Block Volumes_Expand_with_AG,tiand3,Passed,473634,2019/3/14 0:00,Passed,,,,,,,1,C601
I41,Stage_2_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6027,33076,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Failed,386224,2018/11/19 0:00,Passed,,,,,,,0,C158
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,398605,2018/12/4 0:00,Running,,,,,,,0,C1060
I194,Stage_1_App_Group_Volumes_lifecycle,8077,45497,App_Group_Volumes_lifecycle,jguo,Passed,472436,2019/3/12 0:00,Passed,,,,,,,0,C594
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,375284,2018/11/7 0:00,Running,,,,,,,0,C235_C858
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,451593,2019/2/13 0:00,Passed,,,,,,,0,C234_C1125
I41,Stage_2_Deploy Vmware VMs on HCI based Cluster,6023,33064,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,465937,2019/3/1 0:00,Running,,,,,,,0,C129_C133_C265_C841
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,393794,2018/11/28 0:00,Running,,,,,,,0,C1060
I41,Stage_1_Create_List_Delete Volums on HCI based Cluster,6020,33044,Create_List_Delete Volums on HCI based Cluster,chenn8,Failed,458402,2019/2/19 0:00,Passed,,,,,,,0,C176_C172
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,432971,2019/1/23 0:00,Running,,,,,,,0,C234_C974_C1044
I41,Stage_2_DRS triggered VM migration,6035,33121,DRS triggered VM migration,chenn8,Running,464398,2019/2/27 0:00,Running,,,,,,,0,C178
I37,stage_1_Drive_fault_injection_iteratively_during_frequent_object_creating_deleting,8047,45373,Drive fault injection iteratively during frequent object creating deleting,yanh3,Passed,468921,2019/3/7 0:00,Passed,,,,,,,0,C401_C1080
I170,stage_1_Verify_efficiency_capacity_metrics_on_SAN,8028,45309,Verify_efficiency_capacity_metrics_on_SAN,chene10,N/A,399948,2018/12/6 0:00,Failed,,,,,,,0,C933
I41,Stage_2_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6027,33076,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Failed,366596,2018/10/30 0:00,Passed,,,,,,,0,C158
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,353972,2018/10/17 0:00,Failed,,,,,,,0,C234_C235_C900
I164_I39_I167,stage_3_Modification and trim on large volume with dedupe_compress IO,5998,33133,Modification and trim on large volume with dedupe_compress IO,yanb,Failed,385158,2018/11/16 0:00,Failed,,,,,,,0,C234_C974_C1044
I164_I39_I167,stage_3_Modification and trim on large volume with dedupe_compress IO,5998,33133,Modification and trim on large volume with dedupe_compress IO,yanb,Failed,427133,2019/1/14 0:00,Running,,,,,,,0,C234_C974_C1044
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,338811,2018/10/2 0:00,Running,,,,,,,0,C234_C974_C1044
I51,Stage_1_Auto VM Snapshots management through storage policy,6049,33175,Auto VM Snapshots management through storage policy,chenn8,Failed,406101,2018/12/14 0:00,Passed,,,,,,,0,C544
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,400033,2018/12/6 0:00,Running,,,,,,,0,C235_C858
I58,Stage_1_Variable Operations of Block Volumes_Expand,6013,33007,Variable Operations of Block Volumes_Expand,tiand3,Passed,411735,2018/12/20 0:00,Running,,,,,,,0,C601
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,400355,2018/12/7 0:00,Passed,,,,,,,0,C618
I164_I39_I167,stage_1_VM Deploy_Delete With Dedupe_compress IO,5999,33137,VM Deploy_Delete With Dedupe_Compress IO,chene10,Failed,469670,2019/3/8 0:00,Passed,,,,,,,0,C234_C235_C900
I53,Stage_1_Clones from CGs and Volumes_Refresh,6204,33322,Clone from CGs and Volumes Refresh,liw27,Failed,374547,2018/11/6 0:00,Passed,,,,,,,0,C594_C623_C628
I41,Stage_2_Create_List_Delete Volums on HCI based Cluster,6021,33047,Create_List_Delete Volums on HCI based Cluster,chenn8,Passed,359958,2018/10/23 0:00,Failed,,,,,,,0,C176_C172
I54,Stage_1_Replication and Policy Support for CG Membership Changes,5766,33360,Replication and Policy Support for CG Membership Changes,jguo,Failed,433600,2019/2/28 0:00,Failed Non Product,,,,,,,0,C885_C1064_C1063
I164_I39_I167,stage_1_trim IO on VMs with multiple type VMD,5971,33049,Trim IO on VMs with multiple type VMDK,chene10,Failed,424793,2019/1/11 0:00,Passed,,,,,,,0,C234_C1330
I164_I39_I167,stage_3_Massive object modifications expand_shrink_during IO running,5996,33129,Massive object modifications expand_shrink_during IO running,yanb,Failed,383530,2018/11/14 0:00,Running,,,,,,,0,C234_C235_C900
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,401054,2018/12/8 0:00,Passed,,,,,,,0,C618
I164_I39_I167,stage_2_Massive object modifications expand_shrink_during IO running,5995,33125,Massive object modifications expand_shrink_during IO running,yanb,Failed,369440,2018/10/31 0:00,Running,,,,,,,0,C234_C235_C900
I54,Stage_1_Reprotection after Planed Failover,6206,33324,Reprotection after Planed Failover,liw27,Running,302313,2018/8/15 0:00,Failed,,,,,,,0,C1072
I164_I39_I167,stage_2_massive_operataions_with_dedupe_comression_IO,5969,33030,massive_operataions_with_dedupe_comression_IO,chene10,Failed,472325,2019/3/12 0:00,Running,,,,,,,0,C234_C974_C1044
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,398725,2018/12/4 0:00,Passed,,,,,,,0,C160_C166_C857
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,401355,2018/12/8 0:00,Passed,,,,,,,0,C618
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,376261,2018/11/7 0:00,Passed,,,,,,,0,C235_C858
I41,Stage_2_Create_Delete_Modify VVol Datastores,6037,33134,Create_Delete_Modify VVol Datastores,chenn8,Failed,382537,2018/11/13 0:00,Running,,,,,,,0,C318_C577_C179
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,397896,2018/12/3 0:00,Passed,,,,,,,0,C160_C166_C857
I180,Stage_1_Storage vMotion between Virtual Datastores (same Appliance),5989,33113,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,365892,2018/10/30 0:00,Failed,,,,,,,0,C313
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,411698,2018/12/20 0:00,Running,,,,,,,0,C235_C858
I164_I39_I167,stage_1_Volume Create_Delete Storming with dedupe_compress IO,6102,33152,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,426889,2019/1/14 0:00,Running,,,,,,,0,C234_C235_C900_C974_C1044
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,377037,2018/11/8 0:00,Passed,,,,,,,0,C618
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,302961,2018/8/16 0:00,Failed,,,,,,,0,C234_C974_C1044
I53,Stage_2_Clones from CGs and Volumes_Refresh,6205,33323,Clone from CGs and Volumes Refresh,liw27,Passed,471472,2019/3/11 0:00,Passed,,,,,,,1,C594_C623_C628
I164_I39_I167,stage_1_Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,5988,33104,Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,chene10,Failed,470674,2019/3/8 0:00,Running,,,,,,,0,C235_C234
I51,Stage_2_Create snapshots (can up to 10) per VM from vSphere,6044,33170,Create snapshots (can up to 10) per VM from vSphere,chenn8,Failed,424756,2019/1/10 0:00,Passed,,,,,,,0,C243
I53,Stage_1_Snapshots LifeCycle,6304,33352,Snapshots LifeCycle,jguo,Passed,473648,2019/3/14 0:00,Passed,,,,,,,1,C538
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,343931,2018/10/8 0:00,Running,,,,,,,0,C234_C235_C900
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,472147,2019/3/12 0:00,Passed,,,,,,,1,C618
I41,Stage_2_Deploy Vmware VMs on HCI based Cluster,6023,33064,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,364907,2018/10/29 0:00,Passed,,,,,,,0,C129_C133_C265_C841
I180,Stage_2_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5972,33063,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,464145,2019/2/26 0:00,Passed,,,,,,,0,C313
I37,stage_1_Drive_fault_injection_iteratively_during_frequent_object_creating_deleting,8047,45373,Drive fault injection iteratively during frequent object creating deleting,yanh3,Passed,411650,2018/12/20 0:00,Running,,,,,,,0,C401_C1080
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,350309,2018/10/16 0:00,Running,,,,,,,0,C234_C974_C1044
I41,Stage_1_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6026,33075,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Passed,426324,2019/1/14 0:00,Passed,,,,,,,0,C158
I177,Stage_1_Clones from CGs and Volumes_Basic_IO,6202,33318,Clones from CGs and Volumes Basic IO,liw27,Failed,462677,2019/2/27 0:00,Passed,,,,,,,0,C1020
I41,Stage_2_Create_Delete_Modify VVol Datastores,6037,33134,Create_Delete_Modify VVol Datastores,chenn8,Failed,403339,2018/12/11 0:00,Running,,,,,,,0,C318_C577_C179
I180,Stage_1_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5756,33065,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,286609,2018/7/26 0:00,Not Completed,,,,,,,0,C313
I180,Stage_1_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5756,33065,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,372435,2018/11/5 0:00,Passed,,,,,,,0,C313
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,458457,2019/2/20 0:00,Passed,,,,,,,0,C234_C1125
I58,Stage_1_Variable Operations of Block Volumes_Expand,6013,33007,Variable Operations of Block Volumes_Expand,tiand3,Passed,419613,2019/1/4 0:00,Passed,,,,,,,0,C601
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,343538,2018/10/8 0:00,Running,,,,,,,0,C234_C1125
I41,Stage_1_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6026,33075,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Passed,464924,2019/2/27 0:00,Passed,,,,,,,0,C158
I164_I39_I167,stage_2_Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,5992,33110,Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,chene10,Failed,463634,2019/2/26 0:00,Running,,,,,,,0,C235_C234
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,456496,2019/2/18 0:00,Running,,,,,,,0,C1060
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,401055,2018/12/8 0:00,Passed,,,,,,,0,C160_C166_C857
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,403834,2018/12/11 0:00,Passed,,,,,,,0,C618
I58,Stage_2_Variable Operations of Block Volumes_Expand,6017,33039,Variable Operations of Block Volumes_Expand,tiand3,Passed,456006,2019/2/18 0:00,Passed,,,,,,,0,C601
I53,Stage_1_DM lifecycle,6602,35398,DM lifecycle,jguo,Passed,321744,2018/9/11 0:00,Passed,,,,,,,0,C538_C623
I41,Stage_2_Create_List_Delete Volums on HCI based Cluster,6021,33047,Create_List_Delete Volums on HCI based Cluster,chenn8,Passed,471674,2019/3/11 0:00,Passed,,,,,,,0,C176_C172
I181,Stage_1_glitch_clone_IO.ini,7989,45444,Glitch_clone_IO,liw27,Running,411246,2018/12/20 0:00,Running,,,,,,,0,C1015_C623_C622_C628
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,380502,2018/11/10 0:00,Passed,,,,,,,0,C160_C166_C857
I51,Stage_1_Create snapshots (can up to 10) per VM from vSphere,6043,33169,Create snapshots (can up to 10) per VM from vSphere,chenn8,Failed,464937,2019/2/27 0:00,Passed,,,,,,,0,C243
I41,Stage_1_Create_List_Delete Volums on HCI based Cluster,6020,33044,Create_List_Delete Volums on HCI based Cluster,chenn8,Failed,309546,2018/8/27 0:00,Failed,,,,,,,0,C176_C172
I164_I39_I167,stage_1_VM Deploy_Delete With Dedupe_compress IO,5999,33137,VM Deploy_Delete With Dedupe_Compress IO,chene10,Failed,328158,2018/9/18 0:00,Running,,,,,,,0,C234_C235_C900
I41,Stage_1_Deploy Vmware VMs on HCI based Cluster,5759,33062,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,330312,2018/9/21 0:00,Running,,,,,,,0,C129_C133_C265_C841
I180,Stage_1_Storage vMotion between Virtual Datastores (same Appliance),5989,33113,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,458248,2019/2/19 0:00,Passed,,,,,,,0,C313
I41,Stage_1_Deploy VMware VMs on volumes and mounted to external ESXi hosts,5760,31380,Deploy VMware VMs on volumes that mounted to external ESXi hosts,chenn8,Passed,456847,2019/2/18 0:00,Running,,,,,,,0,C158
